pkoakwood,oakwood_date
13713,12/17/16
13714,12/17/16
13715,12/19/16
13716,12/19/16
13717,12/20/16
13718,12/21/16
13719,12/22/16
13720,12/22/16
13721,12/22/16
13722,12/23/16
13723,12/23/16
13724,12/23/16
13725,12/23/16
13726,12/24/16
13727,12/24/16
13728,12/24/16
13729,12/24/16
13730,12/25/16
13731,12/28/16
13732,12/28/16
13733,12/29/16
13734,12/29/16
13735,12/30/16
13736,12/30/16
13737,12/19/16
13738,12/30/16
13739,12/30/16
13740,12/31/16
13741,12/31/16
13742,12/31/16
13743,1/1/17
13744,1/1/17
13745,1/2/17
13746,1/4/17
13747,1/6/17
13748,1/7/17
13749,1/8/17
13750,1/9/17
13751,1/9/17
13752,1/10/17
13753,1/10/17
13754,1/11/17
13755,1/11/17
13756,1/12/17
13757,1/12/17
13758,8/20/18
13759,1/14/17
13760,1/15/17
13761,1/16/17
13762,1/17/17
13763,1/17/17
13764,1/17/17
13765,1/17/17
13766,1/18/17
13767,1/18/17
13768,1/18/17
13769,1/19/17
13770,1/19/17
13771,1/20/17
13772,1/21/17
13773,1/22/17
13774,1/23/17
13775,1/24/17
13776,1/24/17
13777,1/24/17
13778,1/26/17
13779,1/26/17
13780,1/27/17
13781,1/28/17
13782,1/28/17
13783,1/29/17
13784,1/29/17
13785,1/30/17
13786,1/31/17
13787,1/31/17
13788,1/31/17
13789,1/31/17
13790,2/2/17
13791,2/2/17
13792,2/3/17
13793,2/3/17
13794,2/4/17
13795,2/5/17
13796,2/6/17
13797,2/6/17
13798,2/6/17
13799,2/6/17
13800,2/6/17
13801,2/7/17
13802,2/7/17
13803,2/8/17
13804,2/8/17
13805,2/8/17
13806,2/10/17
13807,2/10/17
13808,2/10/17
13809,2/11/17
13810,2/11/17
13811,2/12/17
13812,2/12/17
13813,2/12/17
13814,1/1/18
13815,1/1/18
13816,1/1/18
13817,1/1/18
13818,1/1/18
13819,1/3/18
13820,1/3/18
13821,1/3/18
13822,1/6/18
13823,1/6/18
13824,1/6/18
13825,1/6/18
13826,1/7/18
13827,1/7/18
13828,1/7/18
13829,1/7/18
13830,1/8/18
13831,1/9/18
13832,1/9/18
13833,1/9/18
13834,1/10/18
13835,1/10/18
13836,1/11/18
13837,1/11/18
13838,1/12/18
13839,1/12/19
13840,1/13/18
13841,1/14/18
13842,1/14/18
13843,1/16/18
13844,1/17/18
13845,1/17/18
13846,1/17/18
13847,1/18/18
13848,1/19/18
13849,1/19/18
13850,1/19/18
13851,1/20/18
13852,1/20/18
13853,1/20/18
13854,1/21/18
13855,1/23/18
13856,1/15/18
13857,1/23/18
13858,1/24/18
13859,1/25/18
13860,1/25/18
13861,1/27/18
13862,1/27/18
13863,1/28/18
13864,1/28/18
13865,1/29/18
13866,1/30/18
13867,1/30/18
13868,1/31/18
13869,8/1/18
13870,8/1/18
13871,8/1/18
13872,8/3/18
13873,8/4/18
13874,8/8/18
13875,8/8/18
13876,8/9/18
13877,8/12/18
13879,8/16/18
13880,8/16/18
13881,8/18/18
13882,8/19/18
13883,8/20/18
13884,8/20/18
13885,8/20/18
13886,8/21/18
13887,8/21/18
13888,8/22/18
13889,8/6/18
13890,8/7/18
13891,10/26/18
13892,10/26/18
13893,8/25/18
13894,2/12/17
13895,2/13/17
13896,2/13/17
13897,2/13/17
13898,2/14/17
13899,2/14/17
13900,2/15/17
13901,2/15/17
13902,2/15/17
13903,2/15/17
13904,2/16/17
13905,2/16/17
13906,2/16/17
13907,2/16/17
13908,2/17/17
13909,2/17/17
13910,2/18/17
13911,2/18/17
13912,2/18/17
13913,2/19/17
13914,2/19/17
13915,2/19/17
13916,2/20/17
13917,2/20/17
13918,2/20/17
13919,2/21/17
13920,2/21/17
13921,2/22/17
13922,2/23/17
13923,2/26/17
13924,2/27/17
13925,2/27/17
13926,2/28/17
13927,2/28/17
13928,2/28/17
13929,3/2/17
13930,3/2/17
13931,3/2/17
13932,3/2/17
13933,3/4/17
13934,3/4/17
13935,3/4/17
13936,3/4/17
13937,3/5/17
13938,3/5/17
13939,3/5/17
13940,3/6/17
13941,3/7/17
13942,3/7/17
13943,3/7/17
13944,3/8/17
13945,3/8/17
13946,3/8/17
13947,3/8/17
13948,3/8/17
13949,3/8/17
13950,3/9/17
13951,3/10/17
13952,3/11/17
13953,3/11/17
13954,3/11/17
13955,3/11/17
13956,3/12/17
13957,3/13/17
13958,3/14/17
13959,3/15/17
13960,3/15/17
13961,3/17/17
13962,3/17/17
13963,3/18/17
13964,3/19/17
13965,3/20/17
13966,3/21/17
13967,3/21/17
13968,3/22/17
13969,3/22/17
13970,3/23/17
13971,3/23/17
13972,3/25/17
13973,3/25/17
13974,3/27/17
13975,3/28/17
13976,3/29/17
13977,3/30/17
13978,3/30/17
13979,3/30/17
13980,3/30/17
13981,4/1/17
13982,4/1/17
13983,4/1/17
13984,4/1/17
13985,4/1/17
13986,4/2/17
13987,4/2/17
13988,4/2/17
13989,4/3/17
13990,4/3/17
13991,4/4/17
13992,4/5/17
13993,4/6/17
13994,4/6/17
13995,4/6/17
13996,4/6/17
13997,4/7/17
13998,4/8/17
13999,4/9/17
14000,4/11/17
14001,4/11/17
14002,4/12/17
14003,4/13/17
14004,4/13/17
14005,4/14/17
14006,4/14/17
14007,4/16/17
14008,4/17/17
14009,4/17/17
14010,4/17/17
14011,4/19/17
14012,4/19/17
14013,4/21/17
14014,4/21/17
14015,4/22/17
14016,4/22/17
14017,4/23/17
14018,4/23/17
14019,4/23/17
14020,4/23/17
14021,4/24/17
14022,4/24/17
14023,4/24/17
14024,4/24/17
14025,4/26/17
14026,4/27/17
14027,4/27/17
14028,4/28/17
14029,4/28/17
14030,4/28/17
14031,4/28/17
14032,4/28/17
14033,4/29/17
14034,4/30/17
14035,4/30/17
14036,4/30/17
14037,4/30/17
14038,4/30/17
14039,5/1/17
14040,5/2/17
14041,5/3/17
14042,5/3/17
14043,5/4/17
14044,5/6/17
14045,5/7/17
14046,5/7/17
14047,5/8/17
14048,5/8/17
14049,5/8/17
14050,5/10/17
14051,5/12/17
14052,5/12/17
14053,5/12/17
14054,5/13/17
14055,5/14/17
14056,5/14/17
14057,5/15/17
14058,5/15/17
14059,5/15/17
14060,5/15/17
14061,5/16/17
14062,5/16/17
14063,5/17/17
14064,5/18/17
14065,5/18/17
14066,5/19/17
14067,5/20/17
14068,5/21/17
14069,5/21/17
14070,5/21/17
14071,5/22/17
14072,5/22/17
14073,5/23/17
14074,5/23/17
14075,5/24/17
14076,5/24/17
14077,5/24/17
14078,5/25/17
14079,5/25/17
14080,5/26/17
14081,5/27/17
14082,5/27/17
14083,5/28/17
14084,5/29/17
14085,5/31/17
14086,6/2/17
14087,6/4/17
14088,6/5/17
14089,6/5/17
14090,6/6/17
14091,6/7/17
14092,6/8/17
14093,6/10/17
14094,6/10/17
14095,6/10/17
14096,6/10/17
14097,6/11/17
14098,6/11/17
14099,6/12/17
14100,6/12/17
14101,6/13/17
14102,6/15/17
14103,6/16/17
14104,6/17/17
14105,6/19/17
14106,6/20/17
14107,6/21/17
14108,6/21/17
14109,6/23/17
14110,6/24/17
14111,6/24/17
14112,6/25/17
14113,6/25/17
14114,6/25/17
14115,6/26/17
14116,6/27/17
14117,6/28/17
14118,6/28/17
14119,6/28/17
14120,6/28/17
14121,6/28/17
14122,6/29/17
14123,6/29/17
14124,10/28/18
14125,10/28/18
14126,10/28/18
14127,10/28/18
14128,10/28/18
14129,10/28/18
14130,10/29/18
14131,10/29/18
14132,10/29/18
14133,10/29/18
14134,10/29/18
14135,10/29/18
14136,10/29/18
14137,10/30/18
14138,10/30/18
14139,10/30/18
14140,10/30/18
14141,10/31/18
14142,10/31/18
14143,10/26/18
14144,10/26/18
14145,10/26/18
14146,10/25/18
14147,10/25/18
14148,10/25/18
14149,10/25/18
14150,10/24/18
14152,10/24/18
14154,10/24/18
14155,10/24/18
14156,10/24/18
14157,10/24/18
14158,10/24/18
14159,10/23/18
14160,10/23/18
14161,10/23/18
14162,10/23/18
14163,10/23/18
14164,10/23/18
14165,10/22/18
14166,10/22/18
14167,10/22/18
14168,10/22/18
14169,10/21/18
14170,10/21/18
14171,10/21/18
14172,10/21/18
14173,10/21/18
14174,10/21/18
14175,10/20/18
14176,10/20/18
14177,10/20/18
14178,10/20/18
14179,7/2/17
14180,7/3/17
14181,7/3/17
14182,7/3/17
14183,7/4/17
14184,7/5/17
14185,7/5/17
14186,7/6/17
14187,7/7/17
14188,7/9/17
14189,7/11/17
14190,7/11/17
14191,7/12/17
14192,7/13/17
14193,7/13/17
14194,7/15/17
14195,7/15/17
14196,7/16/17
14197,7/17/17
14198,7/18/17
14199,7/19/17
14200,7/19/17
14201,7/20/17
14202,7/21/17
14203,7/22/17
14204,7/24/17
14205,7/25/17
14206,7/25/17
14207,7/25/17
14208,7/25/17
14209,7/25/17
14210,7/26/17
14211,7/26/17
14212,7/29/17
14213,7/29/17
14214,7/29/17
14215,7/29/17
14216,7/30/17
14217,7/30/17
14218,7/31/17
14219,8/1/17
14220,8/3/17
14221,8/4/17
14222,8/6/17
14223,8/6/17
14224,8/6/17
14225,8/7/17
14226,8/7/17
14227,8/9/17
14228,8/10/17
14229,8/10/17
14230,8/11/17
14231,8/11/17
14232,8/11/17
14233,8/12/17
14234,8/13/17
14235,8/13/17
14236,8/13/17
14237,8/15/17
14238,8/15/17
14239,8/16/17
14240,8/16/17
14241,8/16/17
14242,8/18/17
14243,8/18/17
14244,8/20/17
14245,8/21/17
14246,8/22/17
14247,8/22/17
14248,8/22/17
14249,8/22/17
14250,8/22/17
14251,8/23/17
14252,8/23/17
14253,8/24/17
14254,8/25/17
14255,8/25/17
14256,8/25/17
14257,8/26/17
14258,8/30/17
14259,8/29/17
14260,8/30/17
14261,8/31/17
14262,9/1/17
14263,9/2/17
14264,9/3/17
14265,9/6/17
14266,9/6/17
14267,9/9/17
14268,9/11/17
14269,9/11/17
14270,9/11/17
14271,9/14/17
14272,10/18/18
14273,10/19/18
14274,10/19/18
14275,10/19/18
14276,10/19/18
14277,10/19/18
14278,10/2/18
14279,10/2/18
14280,10/4/18
14281,10/5/18
14282,10/6/18
14283,10/7/18
14284,10/7/18
14285,10/7/18
14286,10/7/18
14287,10/8/18
14288,10/9/18
14289,10/9/18
14290,10/10/18
14291,10/10/18
14292,10/10/18
14293,10/10/18
14294,10/12/18
14295,10/13/18
14296,10/14/18
14297,10/14/18
14298,10/14/18
14299,10/14/18
14300,10/15/18
14301,10/15/18
14302,10/15/18
14303,10/15/18
14304,10/15/18
14305,10/16/18
14306,10/16/18
14307,10/16/18
14308,10/16/18
14309,10/16/18
14310,10/16/18
14311,10/17/18
14312,10/17/18
14313,10/17/18
14314,10/17/18
14315,10/18/18
14316,10/18/18
14317,10/18/18
14318,10/18/18
14319,2/26/18
14320,2/1/18
14321,2/4/18
14322,2/4/18
14323,2/5/18
14324,2/5/18
14325,2/6/18
14326,2/6/18
14327,2/7/18
14328,2/7/18
14329,2/8/18
14330,2/10/18
14331,2/10/18
14332,2/10/18
14333,2/11/18
14334,2/11/18
14335,2/12/18
14336,2/12/18
14337,2/12/18
14338,2/14/18
14339,2/14/18
14340,2/14/18
14341,2/15/18
14342,2/15/18
14343,2/16/18
14344,2/16/18
14345,2/17/18
14346,2/17/18
14347,2/19/18
14348,2/20/18
14349,2/20/18
14350,2/21/18
14351,2/23/18
14352,2/23/18
14353,2/25/18
14354,2/25/18
14355,2/25/18
14356,2/27/18
14357,2/28/18
14358,2/28/18
14359,3/1/18
14360,3/1/18
14361,3/2/18
14362,3/2/18
14363,3/3/18
14364,3/3/18
14365,6/1/18
14366,3/4/18
14367,3/4/18
14368,3/5/18
14369,3/5/18
14370,3/5/18
14371,3/5/18
14372,3/6/18
14373,3/6/18
14374,3/6/18
14375,3/7/18
14376,3/7/18
14377,3/7/18
14378,3/8/18
14379,3/9/18
14380,3/9/18
14381,3/10/18
14382,3/10/18
14383,3/11/18
14384,3/15/18
14385,3/16/18
14386,3/17/18
14387,3/17/18
14388,3/18/18
14389,3/18/18
14390,3/19/18
14391,3/20/18
14392,3/21/18
14393,3/21/18
14394,3/21/18
14395,3/21/18
14396,3/22/18
14397,3/23/18
14398,3/24/18
14399,3/27/18
14400,3/27/18
14401,3/28/18
14402,3/30/18
14403,3/30/18
14404,3/30/18
14405,3/31/18
14406,4/2/18
14407,4/2/18
14408,4/2/18
14409,4/2/18
14410,4/3/18
14411,4/3/18
14412,4/4/18
14413,4/5/18
14414,4/6/18
14415,4/7/18
14416,4/7/18
14417,4/9/18
14418,4/10/18
14419,4/10/18
14420,4/11/18
14421,4/12/18
14422,4/12/18
14423,4/12/18
14424,4/14/18
14425,4/14/18
14426,4/15/18
14427,4/15/18
14428,4/17/18
14429,4/17/18
14430,4/18/18
14431,4/19/18
14432,4/20/18
14433,4/21/18
14434,4/21/18
14435,4/22/18
14436,4/22/18
14437,4/22/18
14438,4/23/18
14439,4/23/18
14440,4/23/18
14441,4/23/18
14442,4/24/18
14443,4/23/18
14444,4/24/18
14445,4/24/18
14446,4/25/18
14447,4/25/18
14448,4/26/18
14449,4/26/18
14450,4/28/18
14451,4/29/18
14452,4/30/18
14453,4/30/18
14454,4/3/18
14455,4/25/18
14456,4/29/18
14457,7/1/18
14458,7/3/18
14459,7/4/18
14460,7/4/18
14461,7/4/18
14462,7/4/18
14463,7/6/18
14464,7/7/18
14465,7/11/18
14466,7/12/18
14467,7/12/18
14468,7/13/18
14469,7/13/18
14470,7/14/18
14471,7/16/18
14472,7/17/18
14473,7/19/18
14474,7/19/18
14475,7/19/18
14476,7/20/18
14477,7/20/18
14478,7/21/18
14479,7/23/18
14480,7/24/18
14481,7/26/18
14482,7/28/18
14483,7/28/18
14484,7/29/18
14485,7/30/18
14486,9/2/18
14487,9/3/18
14488,9/3/18
14489,9/4/18
14490,9/5/18
14491,9/7/18
14492,9/7/18
14493,9/12/18
14494,9/13/18
14495,9/15/18
14496,9/15/18
14497,9/17/18
14498,9/17/18
14499,9/19/18
14500,9/20/18
14501,9/23/18
14502,9/24/18
14503,9/25/18
14504,9/26/18
14505,9/24/18
14506,9/27/18
14507,9/29/18
14508,9/30/18
14509,9/30/18
14510,9/30/18
14511,9/30/18
14512,5/1/18
14513,5/1/18
14514,5/1/18
14515,5/2/18
14516,5/3/18
14517,5/4/18
14518,5/5/18
14519,5/5/18
14520,5/5/18
14521,5/6/18
14522,5/7/18
14523,5/7/18
14524,5/8/18
14525,5/9/18
14526,5/9/18
14527,5/10/18
14528,5/11/18
14529,5/12/18
14530,5/12/18
14531,5/12/18
14532,5/13/18
14533,5/14/18
14534,8/15/18
14535,5/15/18
14536,5/15/18
14537,5/16/18
14538,5/16/18
14539,5/17/18
14540,5/19/18
14541,5/21/18
14542,5/23/18
14543,5/23/18
14544,5/23/18
14545,5/23/18
14546,5/23/18
14547,5/25/18
14548,5/25/18
14549,5/25/18
14550,5/25/18
14551,5/27/18
14552,5/27/18
14553,5/28/18
14554,5/28/18
14555,5/29/18
14556,5/29/18
14557,5/30/18
14558,5/30/18
14559,5/30/18
14560,5/31/18
14568,9/14/17
14569,9/18/17
14570,9/18/17
14571,9/18/17
14572,9/20/17
14573,9/20/17
14574,9/21/17
14575,9/22/17
14576,9/23/17
14577,9/24/17
14578,9/25/17
14579,9/26/17
14580,9/27/17
14581,9/29/17
14582,9/29/17
14583,9/29/17
14584,9/30/17
14585,9/24/17
14586,10/1/17
14587,10/1/17
14588,10/1/17
14589,10/1/17
14590,10/1/17
14591,10/2/17
14592,10/3/17
14593,10/3/17
14594,10/7/17
14595,10/8/17
14596,10/8/17
14597,10/9/17
14598,10/10/17
14599,10/11/17
14600,10/12/17
14601,10/12/17
14602,10/14/17
14603,10/14/17
14604,10/14/17
14605,10/16/17
14606,10/16/17
14607,10/16/17
14608,10/17/17
14609,10/19/17
14610,10/19/17
14611,10/21/17
14612,10/24/17
14613,10/26/17
14614,10/27/17
14615,10/28/17
14616,10/28/17
14617,10/30/17
14618,10/31/17
14619,10/31/17
14620,12/7/18
14621,11/1/17
14623,11/2/17
14624,11/4/17
14625,11/5/17
14626,11/5/17
14627,11/7/17
14628,11/7/17
14629,11/9/17
14630,11/10/17
14631,11/12/17
14632,11/12/17
14633,11/15/17
14634,11/15/17
14635,11/15/17
14636,11/16/17
14637,11/17/17
14638,11/17/17
14639,11/19/17
14640,11/19/17
14641,11/20/17
14642,11/21/17
14643,11/21/17
14644,11/23/17
14645,11/23/17
14646,11/23/17
14647,11/26/17
14648,11/29/17
14649,11/23/17
14650,11/23/17
14651,12/3/17
14652,12/3/17
14653,12/1/17
14654,12/3/17
14655,12/3/17
14656,12/4/17
14657,12/4/17
14658,12/7/17
14659,12/7/17
14660,12/7/17
14661,12/9/17
14662,12/11/17
14663,12/15/17
14664,12/16/17
14665,12/16/17
14666,12/17/17
14667,12/17/17
14668,12/18/17
14669,12/18/17
14670,12/18/17
14671,12/19/17
14672,12/19/17
14673,12/20/17
14674,12/20/17
14675,12/22/17
14676,12/23/17
14677,12/23/17
14678,12/25/17
14679,12/28/17
14680,12/28/17
14681,12/28/17
14682,12/29/17
14683,12/29/17
14684,12/29/17
14685,12/31/17
14686,12/31/17
14687,11/16/18
14688,11/17/18
14689,12/18/18
14690,11/18/18
14691,11/18/18
14692,11/18/18
14693,11/19/18
14694,11/20/18
14695,11/21/18
14696,11/22/18
14697,11/23/18
14698,11/23/18
14699,11/24/18
14700,11/24/18
14701,11/24/18
14702,11/24/18
14703,11/27/18
14704,11/28/18
14705,11/28/18
14706,11/29/18
14707,11/29/18
14708,11/30/18
14709,11/30/18
14710,11/30/18
14711,11/30/18
14712,11/30/18
14713,11/1/18
14714,11/1/18
14715,11/1/18
14716,11/1/18
14717,11/1/18
14718,11/1/18
14719,11/2/18
14720,11/2/18
14721,11/3/18
14722,11/3/18
14723,11/3/18
14724,11/3/18
14725,11/3/18
14726,11/3/18
14727,11/4/18
14728,11/4/18
14729,11/4/18
14730,11/4/18
14731,11/4/18
14732,11/5/18
14733,11/5/18
14734,11/6/18
14735,11/7/18
14736,11/7/18
14737,11/8/18
14738,11/8/18
14739,11/8/18
14740,11/9/18
14741,11/9/18
14742,11/10/18
14743,11/10/18
14744,11/10/18
14745,11/11/18
14746,11/12/18
14747,11/12/18
14748,11/13/18
14749,11/13/18
14750,11/14/18
14751,11/14/18
14752,11/14/18
14753,11/14/18
14754,11/16/18
14755,12/1/18
14756,12/1/18
14757,12/1/18
14758,12/3/18
14759,12/3/18
14760,12/5/18
14761,11/16/18
14762,12/8/18
14763,12/9/18
14764,12/9/18
14765,12/10/18
14766,12/10/18
14767,12/10/18
14768,12/10/18
14769,12/11/18
14770,12/12/18
14771,12/12/18
14772,12/12/18
14773,12/14/18
14774,12/14/18
14775,12/14/18
14776,12/15/18
14777,12/16/18
14778,12/17/18
14779,12/17/18
14780,12/18/18
14781,12/18/18
14782,12/18/18
14783,12/18/18
14784,12/18/18
14785,12/18/18
14786,12/19/18
14787,12/19/18
14788,12/19/18
14789,12/20/18
14790,12/20/18
14791,12/21/18
14792,12/21/18
14793,12/21/18
14794,12/22/18
14795,12/22/18
14796,12/22/18
14797,12/22/18
14798,12/24/18
14799,12/25/18
14800,12/25/18
14801,12/26/18
14802,12/27/18
14803,12/27/18
14804,12/27/18
14805,12/27/18
14806,12/29/18
14807,12/29/18
14808,12/29/18
14809,12/30/18
14810,12/30/18
14811,12/30/18
14812,12/31/18
14813,12/31/18
14814,12/31/18
14815,12/31/18
14816,1/1/18
14817,1/2/19
14820,1/3/18
14821,1/3/19
14822,1/3/19
14827,1/3/19
14829,1/3/19
14831,1/3/19
14832,1/3/19
14834,1/4/19
14838,1/2/19
14839,1/3/19
14845,1/4/19
14847,1/4/19
14848,1/5/19
14849,1/6/19
14850,1/6/19
14851,1/6/19
14852,1/6/19
14853,1/7/19
14854,1/7/19
14855,1/7/19
14856,1/7/19
14857,1/8/19
14858,1/8/19
14859,1/8/19
14860,1/9/19
14861,1/9/19
14862,1/9/19
14863,1/9/19
14864,1/10/19
14865,1/10/19
14866,1/11/19
14867,1/11/19
14868,1/12/19
14869,1/13/19
14870,1/14/19
14871,1/14/19
14872,1/14/19
14873,1/15/19
14874,1/15/19
14875,1/15/19
14876,1/14/19
14877,1/16/19
14878,1/17/19
14879,1/17/19
14880,1/18/19
14881,1/18/19
14882,1/18/19
14883,1/21/19
14884,1/21/19
14885,1/22/19
14886,1/22/19
14887,1/23/19
14888,1/24/19
14889,1/25/19
14890,1/25/19
14891,1/26/19
14892,1/27/19
14893,1/28/19
14894,1/28/19
14895,1/30/19
14896,1/31/19
14897,1/31/19
14898,1/31/19
14899,1/9/19
14900,1/9/19
14901,1/23/19
14902,1/23/19
14903,1/24/19
14904,2/1/19
14905,2/1/19
14906,2/1/19
14907,2/2/19
14908,2/2/19
14909,2/5/19
14910,2/5/19
14911,2/6/19
14912,2/6/19
14913,2/6/19
14914,2/7/19
14915,2/9/19
14916,2/10/19
14917,2/10/19
14918,2/12/19
14919,2/13/19
14920,2/14/19
14921,2/15/19
14922,2/17/19
14923,2/17/19
14924,2/19/19
14925,2/20/19
14926,2/23/19
14927,2/23/19
14928,2/24/19
14929,2/24/19
14930,2/24/19
14931,2/26/19
14932,2/26/19
14933,2/26/19
14934,2/26/19
14935,2/27/19
14936,2/27/19
14937,2/28/19
14938,3/1/19
14939,3/2/19
14940,3/2/19
14941,3/4/19
14942,3/6/19
14943,3/7/19
14944,3/7/19
14945,3/7/19
14946,3/8/19
14947,3/9/19
14948,3/9/19
14949,3/9/19
14950,3/10/19
14951,3/10/19
14952,3/11/19
14953,3/15/19
14954,3/17/19
14955,3/18/19
14956,3/20/19
14957,3/21/19
14958,3/21/19
14959,3/22/19
14960,3/23/19
14961,3/23/19
14962,3/24/19
14963,3/25/19
14964,3/26/19
14965,3/26/19
14966,3/28/19
14967,3/28/19
14968,3/29/19
14969,3/30/19
14970,3/30/19
14971,3/30/19
14972,3/30/19
14973,3/31/19
14974,2/6/19
14975,2/6/19
14976,2/10/19
14977,2/10/19
14978,2/25/19
14979,3/10/19
14980,3/14/19
14981,4/5/19
14982,4/5/19
14983,4/6/19
14984,4/6/19
14985,4/9/19
14986,4/10/19
14987,4/10/19
14988,4/12/19
14989,4/13/19
14990,4/14/19
14991,4/14/19
14992,4/18/19
14993,4/19/19
14994,4/21/19
14995,4/22/19
14996,4/24/19
14997,4/24/19
14998,4/24/19
14999,4/28/19
15000,4/28/19
15001,4/30/19
15002,4/30/19
15003,4/29/19
15004,5/1/19
15005,5/1/19
15006,5/2/19
15007,5/4/19
15008,5/6/19
15009,5/7/19
15010,5/9/19
15011,5/10/19
15012,5/11/19
15013,5/11/19
15014,5/11/19
15015,5/11/19
15016,5/12/19
15017,5/12/19
15018,5/12/19
15019,5/14/19
15020,5/14/19
15021,5/16/19
15022,5/18/19
15023,5/19/19
15024,5/20/19
15025,5/23/19
15026,5/24/19
15027,5/26/19
15028,5/27/19
15029,5/28/19
15030,5/29/19
15031,5/30/19
15032,5/2/19
15033,6/3/19
15034,6/5/19
15035,6/5/19
15036,6/6/19
15037,6/7/19
15038,6/8/19
15039,6/9/19
15040,6/9/19
15041,6/10/19
15042,6/11/19
15043,6/12/19
15044,6/12/19
15045,6/12/19
15046,6/14/19
15047,6/15/19
15048,6/18/19
15049,6/22/19
15050,6/22/19
15051,6/22/19
15052,6/23/19
15053,6/25/19
15054,6/25/19
15055,6/6/19
15056,6/23/19
15057,6/30/19
15058,7/2/19
15059,7/2/19
15060,7/3/19
15061,7/3/19
15062,7/3/19
15063,7/6/19
15064,7/8/19
15065,7/9/19
15066,7/10/19
15067,7/12/19
15068,7/12/19
15069,7/12/19
15070,7/12/19
15071,7/13/19
15072,7/14/19
15073,7/14/19
15074,7/16/19
15075,7/17/19
15076,7/17/19
15077,7/18/19
15078,7/18/19
15079,7/18/19
15080,7/22/19
15081,7/23/19
15082,7/23/19
15083,7/24/19
15084,7/25/19
15085,7/25/19
15086,7/28/19
15087,7/28/19
15088,7/30/19
15089,7/31/19
15090,8/1/19
15091,8/1/19
15092,8/1/19
15093,8/2/19
15094,8/3/19
15095,8/4/19
15096,8/5/19
15097,8/6/19
15098,8/7/19
15099,8/8/19
15100,8/10/19
15101,8/15/19
15102,8/16/19
15103,8/17/19
15104,8/19/19
15105,8/20/19
15106,8/20/19
15107,8/22/19
15108,8/23/19
15109,8/25/19
15110,8/26/19
15111,8/26/19
15112,8/26/19
15113,8/27/19
15114,8/27/19
15115,8/27/19
15116,8/30/19
15117,8/9/19
15118,8/27/19
15119,9/1/19
15120,9/4/19
15121,9/7/19
15122,9/7/19
15123,9/10/19
15124,9/12/19
15125,9/13/19
15126,9/14/19
15127,9/15/19
15128,9/17/19
15129,9/18/19
15130,9/19/19
15131,9/20/19
15132,9/20/19
15133,9/20/19
15134,9/21/19
15135,9/21/19
15136,9/21/19
15137,9/22/19
15138,9/23/19
15139,9/23/19
15140,9/23/19
15141,9/23/19
15142,9/24/19
15143,9/25/19
15144,9/26/19
15145,9/27/19
15146,9/29/19
15147,9/30/19
15148,9/30/19
15149,9/6/19
15150,9/20/19
15151,10/3/19
15152,10/5/19
15153,10/6/19
15154,10/7/19
15155,10/7/19
15156,10/8/19
15157,10/8/19
15158,10/10/19
15159,10/10/19
15160,10/12/19
15161,10/12/19
15162,10/13/19
15163,10/13/19
15164,10/16/19
15165,10/20/19
15166,10/25/19
15167,10/26/19
15168,10/30/19
15169,11/2/19
15170,11/2/19
15171,11/3/19
15172,11/3/19
15173,11/4/19
15174,11/4/19
15175,11/4/19
15176,11/6/19
15177,11/6/19
15178,11/8/19
15179,11/9/19
15180,11/9/19
15181,11/10/19
15182,11/10/19
15183,11/10/19
15184,11/11/19
15185,11/11/19
15186,11/12/19
15187,11/12/19
15188,11/12/19
15189,11/13/19
15190,11/14/19
15191,11/15/19
15192,11/17/19
15193,11/20/19
15194,11/23/19
